listing_id,id,date,reviewer_id,reviewer_name,comments,year_month,sentiment,length,reviewer_freq,days_since_last,is_anomaly,anomaly_label,sentiment_class
2336368,218241095,2017-12-11,33874814,Victor,"La campagne à la ville. L’accueil est très chaleureux. La maison est très propre, tout équipée. Parfait pour se reposer. Merci Mari.",2017-12,-0.128,132,1,0.0,1,Genuine,Weak Negative
2336368,333072479,2018-10-06,18287106,Emmanuelle,"My husband and I were supposed to stay at Mari and Danny’s for Austin City Limits. Unfortunately, my husband suffered a broken bone in a bicycle accident and we were forced to cancel our trip the day-of. Mari and Danny were incredibly gracious and understanding. We hope to be able to stay with them in the future.",2018-10,-0.8405,314,1,0.0,-1,Fake,Strong Negative
2349447,33416528,2015-05-27,10862061,Saskia,"Jon ist super nett und wir haben uns sehr willkommen gefühlt. Das Cottage fanden wir so toll, dass wir am liebsten dageblieben wären.  Die Einrichtung ist sehr schön und alles war sehr sauber. Außerdem hat Jon sich sehr viele Gedanken gemacht, was Reisende benötigen könnten: es gab Lebensmittel wie Kaffee und Brot und die neueste Ausgabe des Austin Chronicle lag auch für uns bereit. Und das Ganze ist in einer sehr tollen Gegend von Austin. In Laufnähe gibt es Bars, Restaurants und nette Läden zum Bummeln. Wenn wir nochmal nach Austin kommen, wollen wir auf jeden Fall wieder bei Jon wohnen!",2015-05,-0.8883,596,3,413.0,-1,Fake,Strong Negative
2349447,657872729477213744,2022-06-26,19006785,Marie-Anne,"Jon’s place is quaint, private and very well located. Jon is an attentive host who does not skimp on pleasant amenities.<br/>Parking and check-in are a breeze!",2022-06,-0.1533,159,5,870.0,-1,Fake,Weak Negative
2355556,81416382,2016-06-22,30909247,Hélène,"J'ai passé un agréable séjour chez Jaquelyn et Jacob. J'étais à Austin pour une conférence au Convention center et leur logement est très bien situé, à ~ 15 min à pied, dans un quartier résidentiel et calme. Ils étaient absent le long de mon séjour mais avaient très bien préparé mon arrivée en laissant dans la chambre tout ce dont j'avais besoin. C'est une maison cosy, fidèle à la description.",2016-06,-0.128,396,1,0.0,-1,Fake,Weak Negative
2377337,446034702,2019-04-30,152080565,Travis,"Great Space that's close enough to everything to be convenient, but not so close that you have to be in craziness all the time!",2019-04,-0.2828,127,1,0.0,1,Genuine,Weak Negative
2418647,481149421546882319,2021-10-25,123807557,Cameron,Exactly what we were looking for and got exactly what we were expecting. No complaints! Enjoyed our stay in Austin.,2021-10,-0.1867,115,1,0.0,1,Genuine,Weak Negative
2426905,245283755,2018-03-21,69518608,Whitaker,"On March 20, when booking my airbnb, I made an accident and clicked ""March 20"" instead of ""April 20"" for my booking. I realized right away and called Airbnb to get it fixed. Ryan refused to accept my cancellation and forced me to pay anyway. Incredibly disappointing.",2018-03,-0.8622,267,1,0.0,-1,Fake,Strong Negative
2426905,304500148,2018-08-09,91249733,David,"We were very disappointed with the unit, especially given how expensive it was. The photos make it look large, but the unit is quite small. Although the location is very good, the building is not nice and you have to walk up 2 flights of stairs to get to the unit. <br/><br/>The biggest issues were that the entire time we were there (4 nights), there was no working WIFI. The host said they share two WIFI hotspots with 121 units, which might explain why it was so slow as to be completely unusable, though half the time the hotspots were not even visible. We had to go to Starbucks to use WIFI every day. The second major issue is that the Air conditioning unit in the apartment is not strong enough to cool the apartment. In the bedrooms and the kitchen, the temperature ranged from 74 to 77, even though the AC was set to 65. So we didn't sleep well. Finally, the towel in one of the bedroom was stained brown and should never have been left for us to use and one of our guests fell through the bed in the middle of the night because some of the wood slats under the bed were missing and others were not aligned and none of them were screwed in.  <br/><br/>We reported the issues with the WIFI and the temperature every day, and neither was resolved. Despite our discomfort the entire week and the lack of WIFI the entire week, the host only offered us $50 refund on a $1500 rental, which was insulting. We would have paid less and been much happier in a hotel.",2018-08,-0.8822,1465,1,0.0,-1,Fake,Strong Negative
2426905,327345795,2018-09-23,73516850,Neeraj,Wifi was a big problem. Would work for a minute then crash. Ended up affecting what we were in town for as people would have to leave to use nearby starbucks for meetings and what not.,2018-09,-0.6808,184,2,0.0,-1,Fake,Strong Negative
2426905,547151932044257557,2022-01-24,396986649,Erik,Unit quality was markedly different than the pictures in the listing.  The location was nice but everything else was disappointing.,2022-01,-0.5267,131,1,0.0,-1,Fake,Weak Negative
2426905,622449721251709836,2022-05-08,203591924,Ryan,"Location was great but thats about it. Dirty, outdated and misleading from the pictures in the ads.",2022-05,-0.705,99,1,0.0,-1,Fake,Strong Negative
2426905,700723389051540059,2022-08-24,358261229,Sam,"Photos are misleading. The difference between the photos and reality is almost unbelievable. My coworkers thought we were at the wrong condo. In real life it’s pretty dark and dingy. Seems like the linens may not have been changed as we found hair in multiple beds and old medicine in multiple rooms. Convenience/location is incredible, only a block from the convention center.",2022-08,-0.4131,377,1,0.0,-1,Fake,Weak Negative
2426905,713723775880329641,2022-09-11,410283128,Andrew,"The location is perfect, but the photos are misleading to what you'll walk in to. You can tell there has been plenty of use in the suite, but the price was good for a large group of 8 ($100 a head/night). We caught unfortunate timing with spray paint going over a spot where a mirror previously was, but the smell was gone by the end of the weekend. Overall, you will accommodate a large group there with plenty of beds.",2022-09,-0.3291,420,1,0.0,-1,Fake,Weak Negative
2426905,739918777090752383,2022-10-17,476516090,Jacob,"Pictures are pretty misleading from what’s posted. Seems like the place is in need of some updating and repairs. Stains located on the bed frames, holes in walls, carpets torn up, wood flooring heavily scratched, inside cabinets are heavily damaged and gross, one wall was literally spray painted and looks really bad. <br/><br/>The host was fantastic and was very responsive, the actual places just needs numerous repairs and updating.",2022-10,-0.34,436,1,0.0,-1,Fake,Weak Negative
2453713,446308283002534828,2021-09-07,258521524,Mark,Not what's pictured. Back yard is a mess. Kinda dirty. Bring your own towels cause theirs are hard as a rock. No drawers to put clothes cause they are full of junk. Only tv is in a bedroom. Definitely do not use the so called cleaning process as advertised by Airbnb cause it's filthy.,2021-09,-0.6133,285,1,0.0,-1,Fake,Strong Negative
2493385,193463388,2017-09-13,5886148,Elizabeth,"The neighborhood is adorable and the home is conveniently located.  <br/>The smallest bedroom has no bedside tables or lamps, which was fairly inconvenient.  <br/>The home was neat but not clean - carpets were not vacuumed, bathroom trash not emptied, duvet covers were dirty, etc.  <br/>From other reviews it seems that this was an anomaly, maybe we arrived on a date where they didn't have much time to prepare for us.",2017-09,-0.6322,420,5,0.0,-1,Fake,Strong Negative
2493385,753381429,2021-04-30,148843009,Kate,"Great location, stylish furniture, but unfortunately it seems that it used to be a nicer place than it is now. We had cleanliness issues, stained linens, broken furniture including broken coffee table (we told the host, she said she was aware but we were not warned in advance). Poor quality dining room chairs in bad repair, our nephew sat in one that was broken and he fell. Carpet is worn and had a large hole.",2021-04,-0.9667,413,1,0.0,-1,Fake,Strong Negative
